Species	Grid_ID	Num_Seq	Num_Muts	GD_Pi	BP
Chinchilla_lanigera	748	3	14	0.0186613545816733	1581
Chionomys_gud	2936	3	0	0	3420
Chionomys_gud	2937	11	50	0.00914010720734702	12534
Chionomys_nivalis	2936	2	4	0.00487210718635810	1961
Chionomys_roberti	2846	6	4	0.00158437269813924	6827
Chionomys_roberti	2936	3	2	0.00117994100294985	3403
Chiromyscus_chiropus	2322	2	1	0.000975609756097561	2050
Chironax_melanocephalus	1871	2	2	0.00506329113924051	790
Chiropotes_chiropotes	933	4	16	0.00870057891494645	4383
Chlorocebus_aethiops	1313	6	18	0.00634361233480176	6810
Chlorocebus_pygerythrus	862	4	18	0.0105263157894737	4560
Chlorocebus_sabaeus	2115	25	27	0.00766666666666666	28500
Chlorocebus_sabaeus	2190	12	1	0.00198615367154693	3204
Chlorocebus_tantalus	2115	10	1	0.000409356725146199	11400
Chodsigoa_caovansunga	2412	2	2	0.00175438596491228	2280
Chodsigoa_hypsibia	2773	3	7	0.00409356725146199	3420
Chodsigoa_parca	2412	2	1	0.000877192982456140	2280
Chodsigoa_parca	2776	4	89	0.0393274853801170	4560
Cistugo_lesueuri	862	2	2	0.00176991150442478	2270
Colomys_goslingi	1762	3	35	0.0215882707565085	2682
Conepatus_chinga	568	2	4	0.00484261501210654	1652
Conepatus_chinga	570	2	2	0.00242130750605327	1652
Corynorhinus_mexicanus	2359	3	14	0.00918775918775919	3110
Corynorhinus_rafinesquii	2542	3	23	0.0142312245870990	3196
Corynorhinus_rafinesquii	2543	2	2	0.00203252032520325	1969
Corynorhinus_rafinesquii	2632	16	25	0.00953582425026282	16300
Corynorhinus_rafinesquii	2635	4	8	0.00407022036581222	3999
Corynorhinus_rafinesquii	2636	10	14	0.00456604116011502	10356
Corynorhinus_townsendii	2359	3	3	0.00195321627387754	3110
Corynorhinus_townsendii	2539	9	23	0.00678573594158788	8556
Corynorhinus_townsendii	2627	4	2	0.000975639356665873	4166
Corynorhinus_townsendii	2629	5	9	0.00388717779708751	5252
Corynorhinus_townsendii	2716	7	17	0.00744001984653141	7231
Corynorhinus_townsendii	2717	4	10	0.00526947265174229	4016
Corynorhinus_townsendii	2718	14	5	0.000759482181910598	14477
Corynorhinus_townsendii	2719	10	44	0.0141592274214784	10502
Corynorhinus_townsendii	2720	4	4	0.00262916467725088	4159
Corynorhinus_townsendii	2725	8	156	0.0393254665645247	8077
Corynorhinus_townsendii	2726	7	2	0.000530909382090304	7546
Corynorhinus_townsendii	2806	2	6	0.00598205383848455	2083
Corynorhinus_townsendii	2808	2	1	0.000982318271119843	2069
Corynorhinus_townsendii	2809	11	45	0.0200436794463469	11222
Corynorhinus_townsendii	2898	2	0	0	1961
Cricetomys_emini	1671	4	13	0.0135387014323707	2511
