Crocidura_shantungensis	32	126	4	7	0.00307017543859649	4560
Crocidura_shantungensis	36	126	3	9	0.0223880597014925	1946
Crocidura_shantungensis	36	130	2	1	0.000877192982456140	2280
Crocidura_shantungensis	44	-78	5	0	0	5671
Crocidura_shantungensis	44	130	4	3	0.00131578947368421	4560
Crocidura_shantungensis	44	134	2	2	0.00175438596491228	2280
Crocidura_shantungensis	52	86	2	1	0.000877192982456140	2280
Crocidura_sibirica	40	86	3	6	0.00351082564473813	3419
Crocidura_sibirica	56	82	3	1	0.000935016362786349	2993
Crocidura_suaveolens	24	122	2	1	0.00248756218905473	804
Crocidura_suaveolens	36	26	4	16	0.0263453576698097	1251
Crocidura_suaveolens	44	38	2	24	0.0848056537102474	677
Crocidura_suaveolens	48	18	2	0	0	2280
Crocidura_suaveolens	48	46	2	0	0	2276
Crocidura_suaveolens	52	38	2	0	0	2280
Crocidura_suaveolens	56	38	2	0	0	910
Crocidura_tanakae	16	106	4	3	0	3186
Crocidura_tanakae	24	122	2	1	0.000877192982456140	2280
Crocidura_viaria	12	-6	2	1	0.000970873786407767	2157
Crocidura_wuchihensis	24	106	2	10	0.00877192982456140	2280
Crocuta_crocuta	-4	34	4	10	0.0135858772614597	1530
Crocuta_crocuta	48	14	3	10	0.0182149362477231	1098
Crocuta_crocuta	52	2	2	0	0	2277
Cryptotis_goldmani	16	-98	3	3	0.00175438596491228	3420
Cryptotis_magna	16	-98	3	13	0.00760233918128655	3420
Cryptotis_mexicana	16	-98	6	44	0.0154720133667502	6330
Cryptotis_nelsoni	20	-94	5	33	0.0137719298245614	5700
Cryptotis_peregrina	16	-98	3	13	0.00760233918128655	3420
Cryptotis_phillipsii	16	-98	4	26	0.0121345029239766	4560
Ctenomys_coyhaiquensis	-48	-70	2	1	0.000877192982456140	2280
Ctenomys_dorbignyi	-28	-58	2	0	0	1376
Ctenomys_pearsoni	-36	-58	2	12	0.0174418604651163	1376
Ctenomys_pearsoni	-32	-58	2	0	0	1376
Ctenomys_perrensi	-28	-58	3	4	0	1802
Ctenomys_torquatus	-32	-54	8	23	0.00711068211068211	8910
Ctenomys_torquatus	-28	-58	2	11	0.00990990990990991	2220
Cynomys_ludovicianus	28	-106	8	15	0.00410607653698891	9117
Cynopterus_brachyotis	0	110	4	47	0.0754726704673560	1576
Cynopterus_brachyotis	4	102	6	41	0.0531512438131435	2366
Cynopterus_horsfieldii	0	110	3	38	0.0222222222222222	3420
Cynopterus_horsfieldii	4	102	5	25	0.0109649122807018	4261
Cynopterus_horsfieldii	4	118	3	21	0.0122807017543860	3420
Cynopterus_sphinx	4	102	2	0	0	790
Cynopterus_sphinx	8	102	2	7	0.0177215189873418	790
Dacnomys_millardi	20	102	2	2	0.00197433366238894	2026
Dasyprocta_leporina	4	-54	28	38	0.0103953031873700	16495
Dendrolagus_inustus	-4	142	2	1	0.00232558139534884	860
Dendrolagus_lumholtzi	-16	146	3	2	0.00310077519379845	1290
Dicrostonyx_groenlandicus	68	-138	2	2	0.00225479143179256	1787
Dicrostonyx_torquatus	56	-2	3	5	0.00385329113743038	2338
Didelphis_aurita	-20	-42	2	1	0.00125156445556946	1600
Dipodomys_elator	32	-98	2	3	0.00297619047619048	2016
Dipodomys_microps	36	-118	2	3	0.00709219858156028	846
Dipodomys_nelsoni	24	-106	2	0	0	2016
Dipodomys_ordii	36	-106	2	0	0	2016
Dipodomys_phillipsii	20	-102	2	42	0.0416666666666667	2016
Dipodomys_phillipsii	20	-98	13	46	0.0132147944647944	13104
Dipodomys_phillipsii	24	-106	2	7	0.00694444444444444	2016
Dipodomys_phillipsii	24	-102	3	19	0.0125661375661376	3024
Dromiciops_gliroides	-40	-74	2	0	0	2280
Ectophylla_alba	8	-82	3	1	0.000584795321637427	3420
Eidolon_helvum	-12	30	15	33	0.00486215538847119	17100
Eidolon_helvum	-4	22	5	9	0.00957178841309824	1985
Eidolon_helvum	0	6	3	7	0.0117548278757347	1191
