Species	Grid_ID	Num_Seq	Num_Muts	GD_Pi	BP
Handleyomys_alfaroi	2539	3	5	0.00507356671740233	1971
Handleyomys_melanotis	2093	2	1	0.00152207001522070	1314
Handleyomys_melanotis	2183	77	114	0.0135677028457311	50376
Handleyomys_melanotis	2273	39	20	0.00470628952619259	25616
Harpiocephalus_harpia	2232	3	3	0.00318979266347687	1937
Harpiocephalus_harpia	2321	6	12	0.00738710070948807	3926
Harpiocephalus_harpia	2412	5	5	0.00374648401826484	3253
Harpiocephalus_harpia	2502	2	1	0.00153139356814701	1306
Heimyscus_fumosus	1668	5	32	0.0220784154460808	3563
Heimyscus_fumosus	1759	2	4	0.00560224089635854	1432
Hemitragus_jemlahicus	629	2	5	0.00747384155455904	1341
Herpailurus_yagouaroundi	843	2	0	0	374
Herpestes_javanicus	1921	7	0	0	4535
Hesperoptenus_blanfordi	2142	3	3	0.00475059382422803	1263
Hesperoptenus_blanfordi	2232	3	1	0.00101471334348047	1971
Hesperoptenus_tickelli	2142	2	4	0.00656814449917898	1254
Heteromys_australis	1916	2	4	0.00608828006088280	1314
Heteromys_desmarestianus	1915	2	0	0	1253
Heteromys_desmarestianus	1916	16	2	0.00145961866917634	10508
Heteromys_desmarestianus	2004	9	2	0.00169274045525564	5910
Heteromys_desmarestianus	2005	9	13	0.0109927278877051	5913
Heteromys_desmarestianus	2093	52	33	0.0153392262661170	34135
Heteromys_desmarestianus	2183	88	36	0.0101750431574765	57745
Heteromys_desmarestianus	2273	14	0	0	9150
Heteromys_gaumeri	2183	42	23	0.00852380945954485	27549
Heteromys_gaumeri	2273	33	38	0.00748849258855687	21664
Heteromys_gaumeri	2274	13	6	0.00245872848612575	8541
Heteromys_oresterus	2005	2	0	0	1314
Hipposideros_armiger	1961	2	7	0.0120689655172414	1237
Hipposideros_armiger	2051	2	1	0.00152207001522070	1314
Hipposideros_armiger	2053	3	30	0.0357522790134368	1872
Hipposideros_armiger	2142	4	6	0.00502355412386975	2392
Hipposideros_armiger	2232	2	1	0.00161812297734628	1273
Hipposideros_armiger	2320	2	0	0	842
Hipposideros_armiger	2411	12	2	0.000876835511817136	7883
Hipposideros_armiger	2502	7	2	0.000912290060956459	4539
Hipposideros_armiger	2503	8	6	0.00224459363518608	5182
Hipposideros_cervinus	1781	11	1	0.000687656976573539	7007
Hipposideros_cervinus	1871	3	0	0	1656
Hipposideros_cervinus	1875	7	19	0.00993666896990841	4320
Hipposideros_cineraceus	1962	5	0	0	3279
Hipposideros_cineraceus	2052	3	2	0.00202634245187437	1974
Hipposideros_cineraceus	2232	2	3	0.00495867768595041	1216
Hipposideros_cineraceus	2321	5	4	0.00310725429110475	2526
Hipposideros_commersoni	1585	10	21	0.0116552674862609	6261
Hipposideros_diadema	1781	7	8	0.00431462246530740	4566
Hipposideros_diadema	1875	4	2	0.00154202487957289	2603
Hipposideros_diadema	2142	6	6	0.00511006413281206	3855
Hipposideros_dyacorum	1875	3	1	0.00176834659593280	1219
Hipposideros_galeritus	1962	5	1	0.000914636271741782	3283
Hipposideros_galeritus	2052	4	5	0.00507356671740233	2629
Hipposideros_galeritus	2142	6	9	0.00636119071491909	3432
Hipposideros_grandis	2052	3	2	0.00202634245187437	1974
Hipposideros_larvatus	1962	6	1	0.000306748466257669	3920
Hipposideros_larvatus	2052	7	2	0.00116000385378935	4598
Hipposideros_larvatus	2502	33	2	0.000885758260053510	21226
Hipposideros_lylei	1871	3	0	0	1440
Hipposideros_lylei	2320	2	1	0.00237529691211401	1047
Hipposideros_pomona	1783	2	3	0.00456621004566210	1314
Hipposideros_pomona	2052	2	15	0.0356294536817102	842
Hipposideros_pomona	2142	5	74	0.0644340207701362	3220
Hipposideros_pomona	2143	32	4	0.00145154588198138	20952
Hipposideros_pomona	2231	3	0	0	1944
Hipposideros_pomona	2232	7	12	0.00827218219250009	4597
Hipposideros_pomona	2321	5	47	0.0328915296203743	2514
Hipposideros_pomona	2322	8	3	0.00145075098906625	5195
Hipposideros_pomona	2410	3	12	0.0129346216816988	1927
Hipposideros_pomona	2412	6	0	0	3809
Hipposideros_pratti	2232	2	0	0	1183
Hipposideros_ridleyi	1871	2	1	0.00401606425702811	670
Hipposideros_rotalis	2231	5	0	0	3275
Hipposideros_ruber	1764	6	1	0.000811770674784373	3942
Hipposideros_ruber	1934	15	99	0.0582026550536092	9843
Hydropotes_inermis	2596	3	6	0.00607902735562310	1974
Hylaeamys_megacephalus	1646	2	84	0.127853881278539	1314
Hylaeamys_megacephalus	1741	42	34	0.00643480399015553	27322
Hylaeamys_megacephalus	1830	2	0	0	1309
Hylaeamys_megacephalus	1831	44	49	0.00842883041822630	28727
Hylaeamys_megacephalus	1920	4	3	0.00233312610314347	2610
Hylaeamys_megacephalus	1921	20	12	0.00367654210395524	13112
Hylaeamys_perenensis	1646	7	77	0.0378557387179979	4444
Hylaeamys_yunganus	1646	25	25	0.00730711329759943	16417
Hylaeamys_yunganus	1831	27	8	0.00151035081099733	17693
Hylaeamys_yunganus	1921	11	1	0.000500639249294929	7216
Hylomyscus_aeta	1848	3	0	0	2155
Hylomyscus_alleni	1759	6	6	0.00313797896058268	4215
Hylomyscus_alleni	1844	5	3	0.00243531202435312	3285
Hylomyscus_alleni	1850	8	0	0	5607
Hylomyscus_parvus	1668	14	102	0.0496458256965396	9899
Hylomyscus_parvus	1759	2	3	0.00422535211267606	1423
Hylomyscus_parvus	1850	3	0	0	2119
Hylomyscus_stella	1762	5	4	0.00284541212583158	3536
Hylonycteris_underwoodi	2005	3	1	0.00101781170483461	1967
Hylopetes_spadiceus	2142	8	4	0.00223745632382735	5248
Ia_io	2502	3	12	0.0122731278413969	1965
Isthmomys_pirrensis	1916	20	126	0.0200754334240906	13108
Kerivoula_hardwickii	1875	3	1	0.00107874865156419	1854
Kerivoula_hardwickii	1962	7	0	0	4591
Kerivoula_hardwickii	2052	2	82	0.124809741248097	1315
Kerivoula_intermedia	1871	5	1	0.000971660556088811	3167
Kerivoula_minuta	1781	2	0	0	1281
Kerivoula_minuta	1783	2	0	0	1236
Kerivoula_minuta	1875	4	21	0.0170567722836858	2536
Kerivoula_minuta	1960	2	0	0	1247
Kerivoula_papillosa	1871	5	19	0.00593311758360302	2636
Kerivoula_pellucida	1781	4	6	0.00522415551763908	2581
Kerivoula_pellucida	1871	5	8	0.00658691824305769	2226
Kerivoula_picta	2231	2	1	0.00237529691211401	1075
Lagostrophus_fasciatus	974	2	0	0	3084
Lampronycteris_brachyotis	2274	2	2	0.00304414003044140	1314
Lasionycteris_noctivagans	2895	7	3	0.00188160370531191	4606
Lasionycteris_noctivagans	2897	4	6	0.00531914893617021	2632
Lasiopodomys_brandtii	2954	12	0	0	7884
Lasiurus_atratus	1831	4	6	0.00458032299576053	2567
Lasiurus_blossevillii	1023	2	3	0.00458715596330275	1311
Lasiurus_blossevillii	2093	2	1	0.00152207001522070	1314
Lasiurus_blossevillii	2716	2	1	0.00151975683890578	1316
Lasiurus_borealis	2541	9	16	0.00543609063418307	5873
Lasiurus_borealis	2545	3	128	0.130192502532928	1974
Lasiurus_borealis	2635	2	3	0.00460122699386503	1310
Lasiurus_borealis	2724	6	10	0.00617582630457172	3894
Lasiurus_borealis	2726	5	10	0.00607902735562310	3290
Lasiurus_borealis	2814	2	12	0.0182648401826484	1315
Lasiurus_cinereus	2541	7	9	0.00449422687754125	4600
Lasiurus_cinereus	2628	3	2	0.00202634245187437	1974
Lasiurus_cinereus	2716	9	9	0.00367760234075429	5829
Lasiurus_cinereus	2724	4	1	0.000759878419452888	2632
Lasiurus_cinereus	2814	2	1	0.00151975683890578	1316
Lasiurus_cinereus	2895	3	4	0.00430682484336508	1914
Lasiurus_cinereus	2988	25	8	0.00312448727325149	16327
Lasiurus_cinereus	2991	4	2	0.00152207001522070	2628
Lasiurus_egregius	1831	4	6	0.00456621004566210	2628
Lasiurus_intermedius	2541	8	117	0.0582311922030241	5212
Lasiurus_intermedius	2545	5	4	0.00252546259265184	3202
Lasiurus_seminolus	2541	6	133	0.0685980548143653	3858
Lasiurus_seminolus	2545	2	2	0.00306748466257669	1310
Lasiurus_xanthinus	2628	2	0	0	1316
Lasiurus_xanthinus	2716	2	1	0.00151975683890578	1316
Lemmus_trimucronatus	3172	2	2	0.00304414003044140	1314
Lemmus_trimucronatus	3173	2	3	0.00456621004566210	1314
Lemmus_trimucronatus	3259	2	8	0.0121765601217656	1314
Lemmus_trimucronatus	3263	17	8	0.00416479342321627	11168
Lemmus_trimucronatus	3264	16	9	0.00417044071552854	10492
Lemmus_trimucronatus	3265	22	3	0.00103448048653528	14454
Lemmus_trimucronatus	3266	5	0	0	3285
Lemmus_trimucronatus	3268	21	4	0.00188763619192750	13785
Lemmus_trimucronatus	3347	2	0	0	1308
Lemmus_trimucronatus	3356	13	2	0.000936807203512850	8540
Lemur_catta	3021	3	0	0	2115
Leopardus_colocolo	1202	2	1	0.00534759358288770	374
Leopardus_geoffroyi	841	2	0	0	374
Leopardus_geoffroyi	842	2	1	0.00534759358288770	374
Leopardus_pardalis	2146	2	0	0	374
Leopardus_tigrinus	1024	3	3	0.0106951871657754	561
Leopardus_wiedii	1112	2	4	0.0228571428571429	362
Leopoldamys_edwardsi	2231	6	4	0.00256810477282150	3901
Leopoldamys_edwardsi	2322	20	121	0.0770661001706030	12816
Leopoldamys_edwardsi	2502	2	0	0	1127
Leopoldamys_milleti	2052	8	61	0.0432572458237049	5380
Leopoldamys_neilli	2231	3	13	0.0132315521628499	1965
Leopoldamys_neilli	2232	3	13	0.0135205408216329	1923
Leopoldamys_sabanus	1781	4	1	0.00101471334348047	2628
Leopoldamys_sabanus	1784	24	12	0.00357635595207750	15760
Leopoldamys_sabanus	2052	5	3	0.00172411659137323	3538
Lepus_europaeus	3109	2	0	0	3084
Lichonycteris_obscura	1646	2	1	0.00153139356814701	1306
Liomys_irroratus	2361	4	2	0.00152207001522070	2628
Liomys_irroratus	2451	2	2	0.00304414003044140	1314
Liomys_pictus	2180	17	5	0.00152311070602648	11168
Liomys_pictus	2269	189	141	0.0483655324240456	123614
Liomys_pictus	2270	174	106	0.0617420664699503	114042
Liomys_pictus	2271	10	1	0.000541180449856249	6570
Liomys_pictus	2359	60	155	0.0625448406117987	39020
Liomys_salvini	2004	14	3	0.00194237931754503	9192
Liomys_salvini	2093	38	29	0.0114208982321227	24938
Liomys_salvini	2094	2	3	0.00456621004566210	1314
Liomys_spectabilis	2270	12	0	0	7870
Lionycteris_spurrelli	1741	15	19	0.00756928422156261	9826
Lionycteris_spurrelli	1830	10	20	0.00930153898190428	6570
Lionycteris_spurrelli	1831	49	42	0.0104849138494120	31879
Lionycteris_spurrelli	1832	3	10	0.0101471334348047	1971
Lonchophylla_thomasi	1645	2	35	0.0532724505327245	1314
Lonchophylla_thomasi	1646	28	35	0.00952873673815196	18364
Lonchophylla_thomasi	1741	17	22	0.00660368311372976	11139
Lonchophylla_thomasi	1830	6	6	0.00366989276632220	3929
Lonchophylla_thomasi	1831	110	42	0.00433986343907939	72174
Lonchophylla_thomasi	1832	15	11	0.00493787069103273	9845
Lonchophylla_thomasi	1920	7	5	0.00260926288323549	4599
Lonchophylla_thomasi	1921	5	3	0.00213648359934649	3279
Lonchorhina_aurita	2274	3	126	0.128049078043850	1969
Lonchorhina_inusitata	1741	2	0	0	1229
Lonchorhina_inusitata	1831	3	3	0.00304414003044140	1971
Lonchorhina_orinocensis	1829	8	1	0.000381614825799289	5243
Lonchorhina_orinocensis	1919	2	0	0	1314
Lontra_canadensis	2994	2	1	0.00153374233128834	1309
Lontra_canadensis	3079	2	0	0	1262
Lophocebus_albigena	1669	7	1	0.000826873385012920	4092
Lophostoma_brasiliense	1741	4	3	0.00253678335870117	2628
Lophostoma_brasiliense	1921	9	13	0.00691980881872184	5875
Lophostoma_brasiliense	2183	2	1	0.00152207001522070	1314
Lophostoma_carrikeri	1831	9	10	0.00549636394385253	5913
Lophostoma_evotis	2183	5	5	0.00308237098843752	3265
Lophostoma_schulzi	1831	5	7	0.00426644358464917	3283
Lophostoma_schulzi	1832	2	3	0.00456621004566210	1314
Lophostoma_silvicolum	1646	24	26	0.00453656635158623	15760
Lophostoma_silvicolum	1741	20	35	0.00597612753344550	13140
Lophostoma_silvicolum	1831	96	49	0.00338867589780543	62876
Lophostoma_silvicolum	1832	5	0	0	3240
Lophostoma_silvicolum	1916	3	0	0	1971
Lophostoma_silvicolum	1920	3	1	0.00102406554019457	1965
Lophostoma_silvicolum	1921	16	10	0.00223236935565703	10512
Loxodonta_africana	2010	2	0	0	3090
Loxodonta_africana	3021	2	5	0.00755287009063444	1324
Lynx_lynx	3021	2	0	0	1566
Lynx_rufus	2987	2	0	0	1304
Macroglossus_minimus	1695	4	2	0.00158436259527281	2590
Macroglossus_minimus	1784	20	11	0.00245408382265553	13086
Macroglossus_minimus	2052	10	5	0.00152284421196658	6567
Macroglossus_sobrinus	2142	2	1	0.00151975683890578	1316
Macroglossus_sobrinus	2232	3	8	0.00882184064356645	1733
Macroglossus_sobrinus	2233	16	13	0.00355898373901656	10478
Macroglossus_sobrinus	2321	2	10	0.0152207001522070	1314
Macrophyllum_macrophyllum	1646	5	0	0	3278
Macrophyllum_macrophyllum	1741	4	2	0.00152207001522070	2628
Macrophyllum_macrophyllum	1831	6	3	0.00183144993493080	3937
Macrophyllum_macrophyllum	1916	3	2	0.00205602795056656	1962
Macrotis_lagotis	795	2	0	0	3084
Makalata_didelphoides	1831	22	9	0.00357307037144200	14425
Malacomys_cansdalei	1844	5	1	0.000620287125679140	3239
Marmosa_demerarae	1293	2	73	0.113707165109034	1300
Marmosa_demerarae	1646	2	0	0	1314
Marmosa_demerarae	1831	12	9	0.00311954791561250	7840
Marmosa_demerarae	1921	2	3	0.00456621004566210	1314
Marmosa_mexicana	2093	4	61	0.0476843812749659	2610
Marmosa_mexicana	2183	16	14	0.00335871019169726	10367
Marmosa_mexicana	2271	2	3	0.00464396284829721	1303
Marmosa_mexicana	2273	7	11	0.00999451257072798	4226
Marmosa_murina	1115	3	2	0.00202942668696093	1971
Marmosa_murina	1646	6	10	0.00832064941653983	3942
Marmosa_murina	1831	8	13	0.00565873065820621	5252
Marmosa_murina	1921	5	2	0.00122138543334709	3277
Marmosa_paraguayanus	1115	7	99	0.0478236360125620	4585
Marmosa_paraguayanus	1205	3	95	0.0984634904403114	1957
Marmosa_regina	1646	3	2	0.00202942668696093	1971
Marmosops_incanus	1024	2	3	0.00589390962671906	1018
Marmosops_incanus	1115	36	44	0.0136624188539037	19064
Marmosops_incanus	1205	6	30	0.0267190569744597	3202
Marmosops_invictus	1646	2	0	0	1314
Marmosops_noctivagus	1646	2	121	0.184451219512195	1313
Marmosops_parvidens	1831	2	10	0.0152207001522070	1314
Marmosops_parvidens	1832	6	5	0.00294266869609335	3942
Marmosops_pinheiroi	1831	6	4	0.00296808256002357	3919
Marmota_monax	2905	2	1	0.00157232704402516	1277
Martes_americana	2986	3	3	0.00304414003044140	1971
Martes_americana	2992	7	0	0	4372
Martes_americana	2996	2	0	0	1314
Martes_pennanti	2716	3	0	0	4626
Martes_pennanti	2897	2	3	0.00194552529182879	3084
Martes_pennanti	2902	2	1	0.000648508430609598	3084
Martes_pennanti	2910	2	0	0	1126
Martes_pennanti	3074	2	0	0	3084
Martes_pennanti	3079	2	0	0	1304
Mastomys_erythroleucus	1933	2	0	0	1436
Mastomys_erythroleucus	2030	2	4	0.00579710144927536	1414
Mastomys_natalensis	1221	2	4	0.00558659217877095	1437
Mastomys_natalensis	1669	2	1	0.00138504155124654	1446
Mastomys_natalensis	1850	6	6	0.00259114312719049	4278
Mastomys_natalensis	1933	3	4	0.00231936348441203	2157
Mastomys_natalensis	2119	2	3	0.00427350427350427	1417
Maxomys_bartelsii	1512	32	0	0	21010
Maxomys_moi	2143	9	0	0	5907
Maxomys_ochraceiventer	1784	7	75	0.0326157860404436	4599
Maxomys_rajah	1784	50	111	0.0148613469221074	32848
Maxomys_surifer	1784	34	17	0.00573787156888497	22326
Maxomys_surifer	2051	4	2	0.00180647898085181	2392
Maxomys_surifer	2142	3	0	0	1963
Maxomys_surifer	2231	2	0	0	1236
Maxomys_whiteheadi	1695	12	28	0.0155351583606268	7805
Maxomys_whiteheadi	1781	2	7	0.0107033639143731	1311
Maxomys_whiteheadi	1784	37	34	0.00804608612011431	24291
Mazama_americana	1831	4	4	0.00304414003044140	2628
Mazama_gouazoubira	1831	3	3	0.00304723366868372	1970
Megaderma_lyra	1871	2	0	0	382
Megaderma_lyra	2052	7	3	0.00159543478585620	4597
Megaderma_lyra	2142	2	0	0	842
Megaderma_spasma	2052	7	9	0.00479901294243823	4594
Megaerops_ecaudatus	1781	2	15	0.0228310502283105	1314
Megaerops_niphanae	2052	4	12	0.00938609842719432	2628
Megaerops_niphanae	2142	27	28	0.00667382888827142	17670
Megaerops_niphanae	2143	2	4	0.00608828006088280	1314
Megaerops_niphanae	2231	3	7	0.00711693603045689	1969
Megaerops_niphanae	2232	3	5	0.00650335744894320	1731
Megaerops_wetmorei	1871	2	7	0.0166270783847981	1078
Melanomys_caliginosus	1736	3	0	0	1969
Meles_anakuma	2780	2	0	0	3084
Mephitis_mephitis	2905	2	20	0.0304414003044140	1314
Meriones_meridianus	2770	5	7	0.00492307692307692	3250
Meriones_meridianus	2863	9	6	0.00380517503805175	5913
Mesocricetus_auratus	2994	5	0	0	3285
Mesomys_hispidus	1646	7	11	0.00724795245343191	4599
Mesophylla_macconnelli	1646	19	14	0.00453870418330144	12126
Mesophylla_macconnelli	1741	6	13	0.00781329274479959	3942
Mesophylla_macconnelli	1831	14	18	0.00870696994544832	9063
Mesophylla_macconnelli	1921	2	4	0.00609756097560976	1313
Metachirus_nudicaudatus	1115	6	7	0.00487340832312433	3941
Metachirus_nudicaudatus	1831	4	6	0.00456621004566210	2628
Micromys_minutus	2591	4	1	0.000775193798449612	2580
Micromys_minutus	2682	2	6	0.00930232558139535	1290
Micronycteris_brosseti	1831	2	1	0.00152905198776758	1311
Micronycteris_brosseti	1921	2	1	0.00152207001522070	1314
Micronycteris_hirsuta	1831	4	2	0.00152516837657484	2626
Micronycteris_megalotis	1645	2	17	0.0258751902587519	1314
Micronycteris_megalotis	1646	4	17	0.0129375951293760	2628
Micronycteris_megalotis	1741	3	31	0.0362891704950719	1881
Micronycteris_megalotis	1830	3	37	0.0376917151060999	1966
Micronycteris_megalotis	1831	32	68	0.0324238351012626	20932
Micronycteris_megalotis	1916	2	1	0.00152207001522070	1314
Micronycteris_megalotis	2274	2	0	0	1314
Micronycteris_microtis	1023	2	3	0.00458015267175573	1310
Micronycteris_minuta	1646	6	4	0.00233384069000507	3942
Micronycteris_minuta	1741	2	0	0	1307
Micronycteris_minuta	1831	15	17	0.0133598297742718	9832
Micropteropus_pusillus	1850	20	22	0.00878985785631963	13700
Micropteropus_pusillus	1940	54	55	0.00958851703928119	36990
Micropteropus_pusillus	1941	22	28	0.00969444181123015	15070
Microtus_agrestis	3129	2	5	0.00768049155145929	1308
Microtus_arvalis	3206	2	0	0	1314
Microtus_guatemalensis	2183	3	1	0.00103199174406605	1951
Microtus_hyperboreus	3328	5	2	0.00121765601217656	3285
Microtus_limnophilus	2770	9	9	0.00623931623931624	5850
Microtus_longicaudus	2986	5	7	0.00487271225451981	3284
Microtus_longicaudus	2987	4	7	0.00618987528737847	2602
Microtus_maximowiczii	3139	4	1	0.00101471334348047	2628
Microtus_middendorffii	3303	5	1	0.000680001162892113	3215
Microtus_middendorffii	3309	8	2	0.00103283322461405	5256
Microtus_middendorffii	3319	3	4	0.00405885337392187	1971
Microtus_mongolicus	3045	2	0	0	1314
Microtus_ochrogaster	2987	4	104	0.0797220663856084	2614
Microtus_pennsylvanicus	2905	14	29	0.0168775472172598	9078
Microtus_pennsylvanicus	2906	16	14	0.00416032470826991	10512
Microtus_pennsylvanicus	2908	5	7	0.00547945205479452	3285
Microtus_pennsylvanicus	2909	8	6	0.00235101700129161	5213
Microtus_pennsylvanicus	2910	5	10	0.00732463306566619	3283
Microtus_pennsylvanicus	2987	32	29	0.0102349263349847	21023
Microtus_pennsylvanicus	3172	30	9	0.00241781696670693	19710
Microtus_pennsylvanicus	3178	9	0	0	5882
Millardia_meltada	2045	11	0	0	7655
Mimon_bennettii	1831	3	0	0	1971
Mimon_cozumelae	2183	3	1	0.00102017718456075	1964
Mimon_cozumelae	2273	4	2	0.00185723002954938	2563
Mimon_cozumelae	2274	2	113	0.171993911719939	1314
Mimon_crenulatum	1646	8	19	0.00804168390792081	5228
Mimon_crenulatum	1741	8	11	0.00745133154609433	5255
Mimon_crenulatum	1830	3	0	0	1971
Mimon_crenulatum	1831	49	39	0.0117918424718832	32006
Mimon_crenulatum	1832	7	1	0.000883908609790519	4557
Mimon_crenulatum	1921	8	0	0	5249
Miniopterus_inflatus	1675	11	5	0.00260648876176813	7217
Miniopterus_inflatus	1764	12	3	0.000968590009685900	7884
Miniopterus_magnater	2052	14	15	0.00626373703216096	9190
Miniopterus_magnater	2232	9	20	0.00874109473175517	5846
Miniopterus_magnater	2321	2	0	0	1027
Miniopterus_magnater	2412	3	6	0.00608828006088280	1971
Miniopterus_minor	1585	26	27	0.00559415339212476	17078
Miniopterus_minor	1586	5	18	0.0112977099236641	3275
Miniopterus_natalensis	1674	9	7	0.00380517503805175	5913
Miniopterus_natalensis	1764	8	6	0.00277234181343770	5256
Miniopterus_pusillus	2052	3	1	0.00101471334348047	1971
Miniopterus_pusillus	2142	2	1	0.00152671755725191	1312
Miniopterus_schreibersii	2631	5	1	0.000719748525503921	2779
Miniopterus_schreibersii	2936	3	1	0.00102722136620442	1963
Molossops_neglectus	1831	11	5	0.00178116055821400	7204
Molossops_temminckii	1646	5	2	0.00182648401826484	3285
Molossus_coibensis	1646	7	3	0.00130884992969478	4593
Molossus_molossus	1556	6	4	0.00443781722100449	3098
Molossus_molossus	1645	10	25	0.0102660684856848	5618
Molossus_molossus	1646	38	35	0.00608418470761762	22771
Molossus_molossus	1736	5	8	0.00614203454894434	2605
Molossus_molossus	1741	8	8	0.00388662509584463	5207
Molossus_molossus	1829	3	1	0.00106523955147808	1914
Molossus_molossus	1830	4	6	0.00460717673344237	2615
Molossus_molossus	1831	92	30	0.00413017529773510	60218
Molossus_molossus	1832	5	5	0.00304763101671484	3282
Molossus_molossus	1921	13	11	0.00367081682275851	8538
Molossus_rufus	1646	9	77	0.0279363470254714	5777
Molossus_rufus	1831	30	30	0.00779046470878145	19623
Molossus_rufus	2093	10	13	0.00639269406392694	6570
Monodelphis_americana	1115	7	14	0.00652315720808872	4599
Monodelphis_brevicaudata	1831	8	11	0.00600385272560903	5240
Monodelphis_brevicaudata	1921	2	0	0	1314
Mormoops_megalophylla	2183	5	0	0	3285
Moschus_berezovskii	2591	4	7	0.00455927051671733	4400
Moschus_berezovskii	2592	2	3	0.00455927051671733	1316
Muntiacus_crinifrons	2595	3	2	0.00202634245187437	1974
Murina_aenea	1781	2	1	0.00237529691211401	1078
Murina_aurata	2143	4	1	0.00118764845605701	2392
Murina_aurata	2322	2	8	0.0190023752969121	1078
Murina_aurata	2412	7	2	0.000869754294411829	4599
Murina_aurata	2502	3	2	0.00205612573280194	1954
Murina_cyclotis	2232	8	45	0.0281302964216882	5254
Murina_cyclotis	2412	42	38	0.00978396913721940	27254
Murina_hilgendorfi	2957	2	2	0.00304414003044140	1314
Murina_hilgendorfi	2959	7	3	0.00302165048496157	3736
Murina_hilgendorfi	3037	2	2	0.00315457413249211	1291
Murina_huttoni	2232	2	0	0	1314
Murina_huttoni	2594	6	3	0.00138276810499668	3875
Murina_leucogaster	2412	11	0	0	7211
Murina_suilla	1875	3	28	0.0284119736174531	1971
Murina_tubinaris	2143	4	9	0.00693822102732614	2613
Murina_tubinaris	2232	3	3	0.00369847543760587	1566
Murina_tubinaris	2321	2	8	0.0190023752969121	1078
Murina_tubinaris	2322	4	26	0.0195253985642168	2392
Murina_tubinaris	2412	11	4	0.00110934899956425	7213
Murina_ussuriensis	2869	3	0	0	1962
Murina_ussuriensis	2959	2	3	0.00456621004566210	1314
Murina_ussuriensis	2961	2	1	0.00152207001522070	1314
Mustela_erminea	2910	4	0	0	2631
Mustela_erminea	2987	3	2	0.00205774426863946	1959
Mustela_frenata	2987	2	0	0	1122
Mustela_nivalis	2987	2	5	0.00768049155145929	1308
Myodes_gapperi	2905	16	14	0.00520054185381757	10504
Myodes_gapperi	2906	3	3	0.00308832661460540	1957
Myodes_gapperi	2908	4	2	0.00204109900302858	2618
Myodes_gapperi	2909	8	12	0.00439099285171834	4833
Myodes_gapperi	2910	2	11	0.0168195718654434	1312
Myodes_gapperi	2986	6	7	0.00428435398297691	3863
Myodes_gapperi	2987	11	3	0.00121977825146159	7222
Myodes_gapperi	2992	40	9	0.00168585655499878	25827
Myodes_gapperi	2994	7	8	0.00492860766833370	4599
Myodes_gapperi	3172	12	2	0.00106083667727503	7884
Myodes_glareolus	3206	2	0	0	1314
Myodes_rufocanus	2957	33	34	0.00621803934538151	21632
Myodes_rufocanus	2959	2	11	0.0167427701674277	1314
Myodes_rufocanus	2960	2	4	0.00608828006088280	1314
Myodes_rufocanus	2961	17	10	0.00398424209866595	11169
Myodes_rufocanus	3037	8	7	0.00266362252663623	5256
Myodes_rufocanus	3042	2	1	0.00152207001522070	1314
Myodes_rufocanus	3044	2	4	0.00608828006088280	1314
Myodes_rufocanus	3045	3	0	0	1971
Myodes_rufocanus	3049	4	10	0.00786402841197362	2628
Myodes_rufocanus	3051	6	1	0.000512032770097286	3906
Myodes_rufocanus	3128	3	5	0.00507820717476581	1970
Myodes_rufocanus	3129	3	0	0	1971
Myodes_rufocanus	3136	14	23	0.00948640773264743	9190
Myodes_rufocanus	3140	37	5	0.00133466800133469	24309
Myodes_rufocanus	3145	8	6	0.00228310502283105	5256
Myodes_rufocanus	3218	18	24	0.00789884700709305	11826
Myodes_rufocanus	3225	16	16	0.00629821539427364	10508
Myodes_rufocanus	3231	8	3	0.00168514894542292	5256
Myodes_rufocanus	3233	13	18	0.00468329235452523	8541
Myodes_rufocanus	3234	5	2	0.00121765601217656	3285
Myodes_rufocanus	3294	10	3	0.000913242009132420	6570
Myodes_rufocanus	3302	3	1	0.00101471334348047	1971
Myodes_rufocanus	3329	2	3	0.00456621004566210	1314
Myodes_rutilus	3047	21	14	0.00322177437770911	13602
Myodes_rutilus	3261	5	0	0	3285
Myomyscus_verreauxii	770	2	1	0.00141843971631206	1429
Myonycteris_angolensis	1764	11	18	0.00958010514007586	7225
Myonycteris_angolensis	1934	4	7	0.00686274509803922	2720
Myospalax_psilurus	3047	2	0	0	1314
Myotis_adversus	2416	2	3	0.00457317073170732	1313
Myotis_albescens	1741	13	17	0.00792578709550371	8539
Myotis_albescens	1831	14	15	0.00907032874251811	9138
Myotis_alcathoe	2839	4	0	0	2581
Myotis_annamiticus	2232	6	0	0	2522
Myotis_annectans	2142	2	0	0	1302
Myotis_annectans	2232	2	0	0	1290
Myotis_ater	2052	5	11	0.00700152207001522	3285
Myotis_aurascens	2757	2	0	0	1314
Myotis_austroriparius	2545	3	3	0.00303951367781155	1974
Myotis_bechsteinii	2631	3	2	0.00239808153477218	1668
Myotis_bechsteinii	2839	2	1	0.00179856115107914	1112
Myotis_bechsteinii	2927	2	0	0	1301
Myotis_blythii	2270	3	1	0.00119904076738609	1668
Myotis_blythii	2631	3	21	0.0251798561151079	1668
Myotis_blythii	2757	2	4	0.00616332819722650	1306
Myotis_blythii	2839	2	1	0.00179856115107914	1112
Myotis_blythii	2852	2	5	0.00763358778625954	1312
Myotis_blythii	2927	2	0	0	1314
Myotis_blythii	2935	2	4	0.00620155038759690	1302
Myotis_blythii	3036	4	0	0	2628
